track_id,track_name,artist_name,album_name,release_date,popularity,duration_ms,explicit,playlist_source,playlist_id,city,artist_genres,artist_popularity,artist_followers,track_popularity,preview_url,markets_available,artist_genres_clean,release_date_parsed,release_year,release_month,release_decade,artist_popularity_is_outlier,track_popularity_is_outlier,artist_followers_is_outlier,duration_ms_is_outlier,duration_minutes,artist_tier,popularity_category,music_era,genre_count,track_age
6epn3r7S14KUqlReYr77hA,Baby,Justin Bieber,My World 2.0,2010-01-01,87,214240,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,92,83075012,87,,182,,2010-01-01,2010.0,1.0,2010.0,False,False,True,False,3.570666666666667,Superstar,Viral,2010s,0,15.0
3pv7Q5v2dpdefwdWIvE7yH,Shake It Off (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2023-10-26,73,219209,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,99,139598052,73,,183,,2023-10-26,2023.0,10.0,2020.0,False,False,True,False,3.6534833333333334,Superstar,High,Current,0,2.0
3TcL0dyCMyr0kyTTc4NLgI,Who Says,Selena Gomez & The Scene,When The Sun Goes Down,2011-01-01,76,195613,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,70,10234659,76,,183,,2011-01-01,2011.0,1.0,2010.0,False,False,False,False,3.2602166666666665,Superstar,High,2010s,0,14.0
0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),Pitbull,Global Warming: Meltdown (Deluxe Version),2012,86,229506,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,89,11678758,86,,171,,,,,,False,False,False,False,3.8251,Superstar,Viral,Unknown,0,
1dzQoRqT5ucxXVaAhTcT0J,Just Dance,Lady Gaga,The Fame,2008-01-01,87,241933,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,"art pop, pop",93,39367001,87,,176,"art pop, pop",2008-01-01,2008.0,1.0,2000.0,False,False,True,False,4.032216666666667,Superstar,Viral,2000s,2,17.0
0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,Selena Gomez & The Scene,When The Sun Goes Down,2011-01-01,84,188453,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,70,10234659,84,,183,,2011-01-01,2011.0,1.0,2010.0,False,False,False,False,3.1408833333333335,Superstar,Viral,2010s,0,14.0
02XnQdf7sipaKBBHixz3Zp,Paparazzi,Lady Gaga,The Fame,2008-01-01,84,208306,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,"art pop, pop",93,39367001,84,,176,"art pop, pop",2008-01-01,2008.0,1.0,2000.0,False,False,True,False,3.4717666666666664,Superstar,Viral,2000s,2,17.0
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,Lady Gaga,The Fame,2008-01-01,88,237200,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,"art pop, pop",93,39367001,88,,176,"art pop, pop",2008-01-01,2008.0,1.0,2000.0,False,False,True,False,3.953333333333333,Superstar,Viral,2000s,2,17.0
0SiywuOBRcynK0uKGWdCnn,Bad Romance,Lady Gaga,The Fame Monster (Deluxe Edition),2009-11-05,89,294573,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,"art pop, pop",93,39367001,89,,183,"art pop, pop",2009-11-05,2009.0,11.0,2000.0,False,False,True,False,4.90955,Superstar,Viral,2000s,2,16.0
6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,Meghan Trainor,Title (Deluxe),2015-01-12,70,182666,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,79,15756467,70,,185,,2015-01-12,2015.0,1.0,2010.0,False,False,False,False,3.0444333333333335,Superstar,High,2010s,0,10.0
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,2010-04-27,81,180480,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,77,2219226,81,,184,,2010-04-27,2010.0,4.0,2010.0,False,False,False,False,3.008,Superstar,Viral,2010s,0,15.0
7ElF5zxOwYP4qVSWVvse3W,Break Your Heart,Taio Cruz,The Rokstarr Hits Collection,2010-01-01,73,201546,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,73,2343166,73,,184,,2010-01-01,2010.0,1.0,2010.0,False,False,False,False,3.3591,Superstar,High,2010s,0,15.0
4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake,The 20/20 Experience (Deluxe Version),2013-03-15,86,484146,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,85,15464072,86,,185,,2013-03-15,2013.0,3.0,2010.0,False,False,False,True,8.0691,Superstar,Viral,2010s,0,12.0
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,Purpose (Deluxe),2015-11-13,88,200786,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,92,83075012,88,,166,,2015-11-13,2015.0,11.0,2010.0,False,False,True,False,3.346433333333333,Superstar,Viral,2010s,0,10.0
1v7L65Lzy0j0vdpRjJewt1,Lose Yourself,Eminem,Just Lose It,2004-01-01,83,322226,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,"rap, hip hop",92,101766116,83,,63,"rap, hip hop",2004-01-01,2004.0,1.0,2000.0,False,False,True,False,5.370433333333334,Superstar,Viral,2000s,2,21.0
6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version),2021-11-12,75,219760,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,99,139598052,75,,184,,2021-11-12,2021.0,11.0,2020.0,False,False,True,False,3.6626666666666665,Superstar,High,Current,0,4.0
5jE48hhRu8E6zBDPRSkEq7,All About That Bass,Meghan Trainor,Title (Deluxe),2015-01-12,74,187920,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,79,15756467,74,,185,,2015-01-12,2015.0,1.0,2010.0,False,False,False,False,3.132,Superstar,High,2010s,0,10.0
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Justin Bieber,Purpose (Deluxe),2015-11-13,85,205680,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,92,83075012,85,,166,,2015-11-13,2015.0,11.0,2010.0,False,False,True,False,3.428,Superstar,Viral,2010s,0,10.0
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,Viva La Vida or Death and All His Friends,2008-06-06,91,242373,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,92,58955436,91,,170,,2008-06-06,2008.0,6.0,2000.0,False,False,True,False,4.03955,Superstar,Viral,2000s,0,17.0
76FZM38RC8XaAjJ77CVTNe,Into You,Ariana Grande,Dangerous Woman,2016-04-01,85,244453,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,pop,93,105872543,85,,181,pop,2016-04-01,2016.0,4.0,2010.0,False,False,True,False,4.074216666666667,Superstar,Viral,2010s,1,9.0
4HeCFqiB1rBqGqvE10rF1a,Side To Side,Ariana Grande,Dangerous Woman,2016-05-20,68,226173,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,pop,93,105872543,68,,184,pop,2016-05-20,2016.0,5.0,2010.0,False,False,True,False,3.76955,Superstar,High,2010s,1,9.0
3f7gYMirBEKuc57218BjOY,California Gurls,Katy Perry,Teenage Dream,2010-08-24,71,234653,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,pop,88,37495487,71,,179,pop,2010-08-24,2010.0,8.0,2010.0,False,False,True,False,3.9108833333333335,Superstar,High,2010s,1,15.0
14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,Katy Perry,One Of The Boys,2008-06-17,79,179640,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,pop,88,37495487,79,,46,pop,2008-06-17,2008.0,6.0,2000.0,False,False,True,False,2.994,Superstar,High,2000s,1,17.0
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,Animal (Expanded Edition),2010-01-01,89,199693,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,84,8855289,89,,185,,2010-01-01,2010.0,1.0,2010.0,False,False,False,False,3.3282166666666666,Superstar,Viral,2010s,0,15.0
2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz,The Rokstarr Hits Collection,2010-01-01,79,202613,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,73,2343166,79,,184,,2010-01-01,2010.0,1.0,2010.0,False,False,False,False,3.3768833333333332,Superstar,High,2010s,0,15.0
3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,Meghan Trainor,Title (Deluxe),2015-01-12,73,184226,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,79,15756467,73,,185,,2015-01-12,2015.0,1.0,2010.0,False,False,False,False,3.0704333333333333,Superstar,High,2010s,0,10.0
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),The Kid LAROI,STAY (with Justin Bieber),2021-07-09,84,141805,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,83,6341994,84,,184,,2021-07-09,2021.0,7.0,2020.0,False,False,False,False,2.3634166666666667,Superstar,Viral,Current,0,4.0
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,Justice,2021-03-19,83,198081,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,92,83075012,83,,184,,2021-03-19,2021.0,3.0,2020.0,False,False,True,False,3.30135,Superstar,Viral,Current,0,4.0
4JehYebiI9JE8sR8MisGVb,Halo,Beyoncé,I AM...SASHA FIERCE,2008-11-17,77,261640,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,89,40535481,77,,145,,2008-11-17,2008.0,11.0,2000.0,False,False,True,False,4.360666666666667,Superstar,High,2000s,0,17.0
1oQZk2bKBLgP1cbuFKvjkq,If I Were a Boy,Beyoncé,I AM...SASHA FIERCE - Platinum Edition,2008,76,249866,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,89,40535481,76,,145,,,,,,False,False,True,False,4.164433333333333,Superstar,High,Unknown,0,
4TCL0qqKyqsMZml0G3M9IM,Telephone,Lady Gaga,The Fame Monster (Deluxe Edition),2009-11-05,74,220640,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,"art pop, pop",93,39367001,74,,183,"art pop, pop",2009-11-05,2009.0,11.0,2000.0,False,False,True,False,3.6773333333333333,Superstar,High,2000s,2,16.0
6s8nHXTJVqFjXE4yVZPDHR,Troublemaker (feat. Flo Rida),Olly Murs,Right Place Right Time (Expanded Edition),2012-11-26,79,185586,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,67,3217290,79,,185,,2012-11-26,2012.0,11.0,2010.0,False,False,False,False,3.0931,Superstar,High,2010s,0,13.0
7xkQdy0cy5ymoWT7nedvLz,Whatcha Say,Jason Derulo,Jason Derulo (International),2010-02-26,77,221253,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,81,12478568,77,,169,,2010-02-26,2010.0,2.0,2010.0,False,False,False,False,3.68755,Superstar,High,2010s,0,15.0
1hwJKpe0BPUsq6UUrwBWTw,Boulevard of Broken Dreams,Green Day,Boulevard of Broken Dreams,2004,76,261266,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,"punk, pop punk",84,16816183,76,,185,"punk, pop punk",,,,,False,False,False,False,4.354433333333334,Superstar,High,Unknown,2,
1QNqrsNQ1JVLEwncov3lEY,True Love (feat. Lily Allen),P!nk,The Truth About Love,2012-09-18,71,230733,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,82,17969800,71,,185,,2012-09-18,2012.0,9.0,2010.0,False,False,False,False,3.84555,Superstar,High,2010s,0,13.0
1Ov37jtRQ2YNAe8HzfczkL,Wildest Dreams (Taylor's Version),Taylor Swift,Wildest Dreams (Taylor's Version),2021-09-17,76,220433,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,99,139598052,76,,184,,2021-09-17,2021.0,9.0,2020.0,False,False,True,False,3.6738833333333334,Superstar,High,Current,0,4.0
5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,Demi Lovato,Demi,2013-01-01,73,201600,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,79,27174902,73,,159,,2013-01-01,2013.0,1.0,2010.0,False,False,True,False,3.36,Superstar,High,2010s,0,12.0
45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version),Taylor Swift,1989 (Taylor's Version),2023-10-26,77,231833,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,99,139598052,77,,183,,2023-10-26,2023.0,10.0,2020.0,False,False,True,False,3.8638833333333333,Superstar,High,Current,0,2.0
0JiY190vktuhSGN6aqJdrt,So What,P!nk,Funhouse (Expanded Edition),2008-10-24,81,215160,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,82,17969800,81,,185,,2008-10-24,2008.0,10.0,2000.0,False,False,False,False,3.586,Superstar,Viral,2000s,0,17.0
7Ie9W94M7OjPoZVV216Xus,Not Afraid,Eminem,Recovery,2010-06-18,82,248133,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,"rap, hip hop",92,101766116,82,,184,"rap, hip hop",2010-06-18,2010.0,6.0,2010.0,False,False,True,False,4.13555,Superstar,Viral,2010s,2,15.0
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem,The Marshall Mathers LP,2000-05-23,88,284200,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,"rap, hip hop",92,101766116,88,,184,"rap, hip hop",2000-05-23,2000.0,5.0,2000.0,False,False,True,False,4.736666666666666,Superstar,Viral,2000s,2,25.0
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Eminem,The Eminem Show,2002-05-26,90,290320,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,"rap, hip hop",92,101766116,90,,184,"rap, hip hop",2002-05-26,2002.0,5.0,2000.0,False,False,True,False,4.838666666666667,Superstar,Viral,2000s,2,23.0
1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Kelly Clarkson,Stronger (Deluxe Version),2011-10-24,78,221946,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,christmas,75,10860244,78,,182,christmas,2011-10-24,2011.0,10.0,2010.0,False,False,False,False,3.6991,Superstar,High,2010s,1,14.0
1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,Harry Styles,Harry's House,2022-05-20,81,177954,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,85,33785948,81,,185,,2022-05-20,2022.0,5.0,2020.0,False,False,True,False,2.9659,Superstar,Viral,Current,0,3.0
45S5WTQEGOB1VHr1Q4FuPl,Golden,Harry Styles,Fine Line,2019-12-13,78,208906,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,85,33785948,78,,185,,2019-12-13,2019.0,12.0,2010.0,False,False,True,False,3.4817666666666667,Superstar,High,2010s,0,6.0
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,The Diary Of Alicia Keys,2003-12-02,85,228706,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,"r&b, neo soul",81,12655649,85,,185,"r&b, neo soul",2003-12-02,2003.0,12.0,2000.0,False,False,False,False,3.8117666666666667,Superstar,Viral,2000s,2,22.0
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),Macklemore,The Heist,2012-10-09,83,258342,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,79,2722387,83,,182,,2012-10-09,2012.0,10.0,2010.0,False,False,False,False,4.3057,Superstar,Viral,2010s,0,13.0
2z4U9d5OAA4YLNXoCgioxo,What the Hell,Avril Lavigne,Goodbye Lullaby (Expanded Edition),2011-03-08,81,220706,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,80,11805328,81,,185,,2011-03-08,2011.0,3.0,2010.0,False,False,False,False,3.6784333333333334,Superstar,Viral,2010s,0,14.0
3oHNJECGN3bBoGXejlw2b1,Last Friday Night (T.G.I.F.),Katy Perry,Teenage Dream,2010-08-24,73,230733,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,pop,88,37495487,73,,179,pop,2010-08-24,2010.0,8.0,2010.0,False,False,True,False,3.84555,Superstar,High,2010s,1,15.0
0TwBtDAWpkpM3srywFVOV5,Crazy In Love (feat. JAY-Z),Beyoncé,Dangerously In Love,2003-03-10,84,235933,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,89,40535481,84,,183,,2003-03-10,2003.0,3.0,2000.0,False,False,True,False,3.9322166666666667,Superstar,Viral,2000s,0,22.0
3NLnwwAQbbFKcEcV8hDItk,Perfect,One Direction,Made In The A.M. (Deluxe Edition),2015-11-13,84,230333,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,87,39809999,84,,185,,2015-11-13,2015.0,11.0,2010.0,False,False,True,False,3.8388833333333334,Superstar,Viral,2010s,0,10.0
55qBw1900pZKfXJ6Q9A2Lc,Teenage Dream,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,67,227760,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,pop,88,37495487,67,,184,pop,2012-03-12,2012.0,3.0,2010.0,False,False,True,False,3.796,Superstar,High,2010s,1,13.0
4lCv7b86sLynZbXhfScfm2,Firework,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,76,227880,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,pop,88,37495487,76,,184,pop,2012-03-12,2012.0,3.0,2010.0,False,False,True,False,3.798,Superstar,High,2010s,1,13.0
3oL3XRtkP1WVbMxf7dtTdu,The One That Got Away,Katy Perry,Teenage Dream: The Complete Confection,2012-03-12,76,227333,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,pop,88,37495487,76,,184,pop,2012-03-12,2012.0,3.0,2010.0,False,False,True,False,3.788883333333333,Superstar,High,2010s,1,13.0
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,Memories...Do Not Open,2017-04-07,91,247160,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,84,21123798,91,,185,,2017-04-07,2017.0,4.0,2010.0,False,False,False,False,4.1193333333333335,Superstar,Viral,2010s,0,8.0
0mkwblABUOYgrnYr4wNwFs,Ride,Twenty One Pilots,Ride,2015-05-12,57,214506,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,86,25495089,57,,166,,2015-05-12,2015.0,5.0,2010.0,False,False,True,False,3.5751,Superstar,Medium,2010s,0,10.0
1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),P!nk,The Truth About Love,2012-09-18,88,242733,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,82,17969800,88,,185,,2012-09-18,2012.0,9.0,2010.0,False,False,False,False,4.04555,Superstar,Viral,2010s,0,13.0
4k80K0b6KZ2QjAYkXON7q6,Blow Me (One Last Kiss),P!nk,The Truth About Love,2012-09-18,70,255586,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,82,17969800,70,,185,,2012-09-18,2012.0,9.0,2010.0,False,False,False,False,4.259766666666667,Superstar,High,2010s,0,13.0
69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,Coldplay,A Head Full of Dreams,2015-12-04,88,263786,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,92,58955436,88,,184,,2015-12-04,2015.0,12.0,2010.0,False,False,True,False,4.396433333333333,Superstar,Viral,2010s,0,10.0
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,A Head Full of Dreams,2015-12-04,87,258266,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,92,58955436,87,,184,,2015-12-04,2015.0,12.0,2010.0,False,False,True,False,4.304433333333333,Superstar,Viral,2010s,0,10.0
4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,Encore,2016-08-05,6,205946,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,81,9173492,6,,0,,2016-08-05,2016.0,8.0,2010.0,False,False,False,False,3.4324333333333334,Superstar,Unknown,2010s,0,9.0
27tNWlhdAryQY04Gb2ZhUI,Roar,Katy Perry,PRISM,2013-01-01,83,223546,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,pop,88,37495487,83,,184,pop,2013-01-01,2013.0,1.0,2010.0,False,False,True,False,3.7257666666666664,Superstar,Viral,2010s,1,12.0
4jbmgIyjGoXjY01XxatOx6,Dark Horse,Katy Perry,PRISM,2013-01-01,84,215672,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,pop,88,37495487,84,,184,pop,2013-01-01,2013.0,1.0,2010.0,False,False,True,False,3.594533333333333,Superstar,Viral,2010s,1,12.0
37f4ITSlgPX81ad2EvmVQr,Fight Song,Rachel Platten,Wildfire,2016-01-01,78,204013,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,63,992744,78,,184,,2016-01-01,2016.0,1.0,2010.0,False,False,False,False,3.4002166666666667,Large,High,2010s,0,9.0
1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,Rixton,Let The Road,2014-01-01,78,193733,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,60,774462,78,,183,,2014-01-01,2014.0,1.0,2010.0,False,False,False,False,3.2288833333333335,Large,High,2010s,0,11.0
0qt5f5EL92o8Snzopsv0en,Geronimo,Sheppard,Bombs Away,2015-01-12,78,218227,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,63,337018,78,,181,,2015-01-12,2015.0,1.0,2010.0,False,False,False,False,3.6371166666666666,Large,High,2010s,0,10.0
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,Native,2013-01-01,91,257265,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,soft pop,86,18375179,91,,184,soft pop,2013-01-01,2013.0,1.0,2010.0,False,False,False,False,4.28775,Superstar,Viral,2010s,1,12.0
1rIKgCH4H52lrvDcz50hS8,Lush Life,Zara Larsson,So Good,2017-03-17,86,201122,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,78,10756205,86,,172,,2017-03-17,2017.0,3.0,2010.0,False,False,False,False,3.3520333333333334,Superstar,Viral,2010s,0,8.0
3UhXPxLDFKCj1ZO6mmtV0a,Apologize,OneRepublic,Dreaming Out Loud,2007-11-20,78,208106,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,soft pop,86,18375179,78,,181,soft pop,2007-11-20,2007.0,11.0,2000.0,False,False,False,False,3.4684333333333335,Superstar,High,2000s,1,18.0
7FC9Lng8iXU081lbigu8m8,Heartbeat Song,Kelly Clarkson,Piece By Piece (Deluxe Version),2015-02-27,64,198733,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,christmas,75,10860244,64,,184,christmas,2015-02-27,2015.0,2.0,2010.0,False,False,False,False,3.3122166666666666,Superstar,High,2010s,1,10.0
02Zkkf2zMkwRGQjZ7T4p8f,Anti-Hero,Taylor Swift,Midnights (3am Edition),2022-10-22,63,200690,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,99,139598052,63,,183,,2022-10-22,2022.0,10.0,2020.0,False,False,True,False,3.3448333333333333,Superstar,High,Current,0,3.0
199E1RRrVmVTQqBXih5qRC,Maroon,Taylor Swift,Midnights (3am Edition),2022-10-22,63,218270,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,99,139598052,63,,183,,2022-10-22,2022.0,10.0,2020.0,False,False,True,False,3.6378333333333335,Superstar,High,Current,0,3.0
20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,Carly Rae Jepsen,Kiss,2012-01-01,85,193400,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,74,5109117,85,,180,,2012-01-01,2012.0,1.0,2010.0,False,False,False,False,3.223333333333333,Superstar,Viral,2010s,0,13.0
1XGmzt0PVuFgQYYnV2It7A,Payphone,Maroon 5,Overexposed Track By Track,2012-01-01,88,231173,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,pop,89,45122025,88,,161,pop,2012-01-01,2012.0,1.0,2010.0,False,False,True,False,3.852883333333333,Superstar,Viral,2010s,1,13.0
6or1bKJiZ06IlK0vFvY75k,Rap God,Eminem,The Marshall Mathers LP2 (Deluxe),2013-11-05,78,363521,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,"rap, hip hop",92,101766116,78,,184,"rap, hip hop",2013-11-05,2013.0,11.0,2010.0,False,False,True,True,6.058683333333334,Superstar,High,2010s,2,12.0
0l0CvurVUrr2w3Jj1hOVFc,NO,Meghan Trainor,Thank You (Deluxe Version),2017-05-12,82,213506,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,79,15756467,82,,184,,2017-05-12,2017.0,5.0,2010.0,False,False,False,False,3.5584333333333333,Superstar,Viral,2010s,0,8.0
6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Selena Gomez,Revival (Deluxe),2015-10-09,73,229080,False,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,86,52749880,73,,165,,2015-10-09,2015.0,10.0,2010.0,False,False,True,False,3.818,Superstar,High,2010s,0,10.0
1gv4xPanImH17bKZ9rOveR,Raise Your Glass,P!nk,Raise Your Glass,2010-10-05,81,202960,True,New York Vibes 🗽✨🚁,2Gi67WWr7r5rfi3RTEv6Pa,New York,,82,17969800,81,,185,,2010-10-05,2010.0,10.0,2010.0,False,False,False,False,3.3826666666666667,Superstar,Viral,2010s,0,15.0
